date,market,rainfall
2022-06-09,Kansanga,1.1
2022-06-10,Kansanga,6.3
2022-06-11,Kansanga,0.4
2022-06-12,Kansanga,1.9
2022-06-13,Kansanga,0.2
2022-06-14,Kansanga,0.3
2022-06-15,Kansanga,1.3
2022-06-16,Kansanga,1.3
2022-06-17,Kansanga,0.4
2022-06-18,Kansanga,0.8
2022-06-19,Kansanga,4.5
2022-06-20,Kansanga,4.3
2022-06-21,Kansanga,1.3
2022-06-22,Kansanga,0.2
2022-06-23,Kansanga,5.9
2022-06-24,Kansanga,0.2
2022-06-25,Kansanga,1.1
2022-06-26,Kansanga,2.5
2022-06-27,Kansanga,0.0
2022-06-28,Kansanga,0.0
2022-06-29,Kansanga,0.0
2022-06-30,Kansanga,0.6
2022-07-01,Kansanga,0.1
2022-07-02,Kansanga,0.9
2022-07-03,Kansanga,0.0
2022-07-04,Kansanga,0.0
2022-07-05,Kansanga,0.0
2022-07-06,Kansanga,1.5
2022-07-07,Kansanga,0.0
2022-07-08,Kansanga,0.1
2022-07-09,Kansanga,0.2
2022-07-10,Kansanga,0.4
2022-07-11,Kansanga,0.2
2022-07-12,Kansanga,0.2
2022-07-13,Kansanga,0.5
2022-07-14,Kansanga,0.0
2022-07-15,Kansanga,1.6
2022-07-16,Kansanga,0.4
2022-07-17,Kansanga,0.0
2022-07-18,Kansanga,0.7
2022-07-19,Kansanga,2.5
2022-07-20,Kansanga,0.1
2022-07-21,Kansanga,0.7
2022-07-22,Kansanga,1.2
2022-07-23,Kansanga,0.8
2022-07-24,Kansanga,0.4
2022-07-25,Kansanga,0.2
2022-07-26,Kansanga,0.0
2022-07-27,Kansanga,1.3
2022-07-28,Kansanga,0.5
2022-07-29,Kansanga,6.1
2022-07-30,Kansanga,17.9
2022-07-31,Kansanga,0.9
2022-08-01,Kansanga,3.3
2022-08-02,Kansanga,7.9
2022-08-03,Kansanga,0.9
2022-08-04,Kansanga,0.8
2022-08-05,Kansanga,0.8
2022-08-06,Kansanga,1.5
2022-08-07,Kansanga,0.2
2022-08-08,Kansanga,0.0
2022-08-09,Kansanga,0.0
2022-08-10,Kansanga,0.6
2022-08-11,Kansanga,0.0
2022-08-12,Kansanga,1.6
2022-08-13,Kansanga,1.2
2022-08-14,Kansanga,0.5
2022-08-15,Kansanga,5.5
2022-08-16,Kansanga,16.2
2022-08-17,Kansanga,15.6
2022-08-18,Kansanga,6.3
2022-08-19,Kansanga,0.0
2022-08-20,Kansanga,0.5
2022-08-21,Kansanga,0.1
2022-08-22,Kansanga,3.6
2022-08-23,Kansanga,0.0
2022-08-24,Kansanga,0.0
2022-08-25,Kansanga,0.7
2022-08-26,Kansanga,4.6
2022-08-27,Kansanga,0.1
2022-08-28,Kansanga,1.2
2022-08-29,Kansanga,13.9
2022-08-30,Kansanga,8.9
2022-08-31,Kansanga,2.2
2022-09-01,Kansanga,7.2
2022-09-02,Kansanga,2.3
2022-09-03,Kansanga,4.7
2022-09-04,Kansanga,0.4
2022-09-05,Kansanga,0.0
2022-09-06,Kansanga,13.4
2022-09-07,Kansanga,22.1
2022-09-08,Kansanga,8.5
2022-09-09,Kansanga,0.9
2022-09-10,Kansanga,10.8
2022-09-11,Kansanga,0.7
2022-09-12,Kansanga,5.0
2022-09-13,Kansanga,12.6
2022-09-14,Kansanga,2.7
2022-09-15,Kansanga,7.8
2022-09-16,Kansanga,0.3
2022-09-17,Kansanga,2.7
2022-09-18,Kansanga,0.3
2022-09-19,Kansanga,9.8
2022-09-20,Kansanga,0.9
2022-09-21,Kansanga,0.2
2022-09-22,Kansanga,5.5
2022-09-23,Kansanga,2.1
2022-09-24,Kansanga,7.3
2022-09-25,Kansanga,3.8
2022-09-26,Kansanga,0.8
2022-09-27,Kansanga,0.7
2022-09-28,Kansanga,2.5
2022-09-29,Kansanga,12.0
2022-09-30,Kansanga,4.4
2022-10-01,Kansanga,1.1
2022-10-02,Kansanga,3.3
2022-10-03,Kansanga,1.9
2022-10-04,Kansanga,7.2
2022-10-05,Kansanga,3.6
2022-10-06,Kansanga,2.3
2022-10-07,Kansanga,1.0
2022-10-08,Kansanga,5.1
2022-10-09,Kansanga,0.3
2022-10-10,Kansanga,0.4
2022-10-11,Kansanga,1.5
2022-10-12,Kansanga,1.1
2022-10-13,Kansanga,2.6
2022-10-14,Kansanga,3.1
2022-10-15,Kansanga,8.2
2022-10-16,Kansanga,9.8
2022-10-17,Kansanga,14.6
2022-10-18,Kansanga,2.0
2022-10-19,Kansanga,4.4
2022-10-20,Kansanga,13.6
2022-10-21,Kansanga,1.7
2022-10-22,Kansanga,0.4
2022-10-23,Kansanga,0.1
2022-10-24,Kansanga,0.3
2022-10-25,Kansanga,0.1
2022-10-26,Kansanga,0.0
2022-10-27,Kansanga,1.3
2022-10-28,Kansanga,7.1
2022-10-29,Kansanga,1.7
2022-10-30,Kansanga,0.1
2022-10-31,Kansanga,1.5
2022-11-01,Kansanga,1.5
2022-11-02,Kansanga,2.3
2022-11-03,Kansanga,7.4
2022-11-04,Kansanga,1.5
2022-11-05,Kansanga,10.0
2022-11-06,Kansanga,3.1
2022-11-07,Kansanga,15.5
2022-11-08,Kansanga,0.5
2022-11-09,Kansanga,0.9
2022-11-10,Kansanga,5.3
2022-11-11,Kansanga,9.7
2022-11-12,Kansanga,11.8
2022-11-13,Kansanga,8.3
2022-11-14,Kansanga,7.9
2022-11-15,Kansanga,6.5
2022-11-16,Kansanga,12.4
2022-11-17,Kansanga,31.5
2022-11-18,Kansanga,10.9
2022-11-19,Kansanga,10.6
2022-11-20,Kansanga,4.0
2022-11-21,Kansanga,5.7
2022-11-22,Kansanga,22.0
2022-11-23,Kansanga,0.9
2022-11-24,Kansanga,3.7
2022-11-25,Kansanga,0.9
2022-11-26,Kansanga,1.3
2022-11-27,Kansanga,2.0
2022-11-28,Kansanga,0.9
2022-11-29,Kansanga,9.2
2022-11-30,Kansanga,2.2
2022-12-01,Kansanga,2.0
2022-12-02,Kansanga,1.9
2022-12-03,Kansanga,0.6
2022-12-04,Kansanga,1.4
2022-12-05,Kansanga,9.2
2022-12-06,Kansanga,3.7
2022-12-07,Kansanga,3.5
2022-12-08,Kansanga,1.6
2022-12-09,Kansanga,5.2
2022-12-10,Kansanga,4.7
2022-12-11,Kansanga,2.3
2022-12-12,Kansanga,4.8
2022-12-13,Kansanga,22.1
2022-12-14,Kansanga,0.7
2022-12-15,Kansanga,0.4
2022-12-16,Kansanga,3.7
2022-12-17,Kansanga,2.8
2022-12-18,Kansanga,3.4
2022-12-19,Kansanga,1.7
2022-12-20,Kansanga,1.1
2022-12-21,Kansanga,1.9
2022-12-22,Kansanga,5.4
2022-12-23,Kansanga,9.0
2022-12-24,Kansanga,12.8
2022-12-25,Kansanga,11.2
2022-12-26,Kansanga,4.3
2022-12-27,Kansanga,4.6
2022-12-28,Kansanga,0.5
2022-12-29,Kansanga,0.3
2022-12-30,Kansanga,2.1
2022-12-31,Kansanga,0.6
