id,date,market,commodity,price
fd-2544,2022-04-20,Nakasero,Maize,13300
fd-2545,2020-07-26,Mukono,Cassava,16900
fd-2545,2020-07-26,Mukono,Cassava,16900
fd-2546,2022-09-19,Kansanga,Cassava,1800
fd-2547,2020-03-27,,fish,12300
fd-2548,2022-02-20,Nakasero,beans,14900
fd-2549,2020-11-09,,eggs,19000
fd-2549,2021-01-20,Bwaise,CASSAVA,6000
fd-2551,2020-03-31,Nakasero,MAIZE,13900
fd-2552,2022-08-21,,Beans,5400
fd-2553,2022-06-26,Mukono,fish,19900
fd-2554,2022-08-10,Kansanga,MAIZE,24200
fd-2555,2021-09-07,,Cassava,7000
fd-2556,2022-01-07,Nakasero,CASSAVA,6600
fd-2557,2020-08-29,Bwaise,eggs,7100
fd-2558,2020-03-20,Mukono,Beans,17800
fd-2559,2020-09-30,Nakasero,CASSAVA,13200
fd-2560,2020-12-04,Kansanga,Cassava,24100
fd-2561,2022-07-12,Nakasero,eggs,8300
fd-2562,2020-10-04,Kansanga,Cassava,19900
fd-2563,2021-03-17,Bwaise,beans,6300
fd-2564,2022-07-19,Mukono,banana leaves,20700
fd-2565,2020-12-15,Bwaise,Cassava,11000
fd-2566,2020-11-05,Kansanga,MAIZE,8300
fd-2566,2020-11-05,Kansanga,MAIZE,8300
fd-2567,2020-09-02,Nakasero,banana leaves,9200
fd-2568,2020-02-23,Nakasero,fish,8600
fd-2569,2020-04-29,Nakasero,Beans,7400
fd-2570,2020-08-13,Kansanga,eggs,22800
fd-2571,2022-01-18,Mukono,CASSAVA,12100
fd-2572,2021-01-12,,CASSAVA,18700
fd-2573,2022-09-19,Nakasero,MAIZE,17000
fd-2574,2021-10-28,Kansanga,maize,6800
fd-2575,2022-04-15,Mukono,fish,11600
fd-2576,2021-03-31,Kansanga,CASSAVA,14500
fd-2577,2021-04-24,Mukono,Maize,2500
fd-2578,2021-12-18,Nakasero,MAIZE,18000
fd-2578,2021-12-18,Nakasero,MAIZE,18000
fd-2579,2021-10-26,,maize,-1300
fd-2580,2020-05-11,Mukono,beans,15600
fd-2581,2020-01-28,,beans,19200
fd-2582,2022-02-20,Kansanga,fish,23200
fd-2583,2020-07-22,Mukono,eggs,11800
fd-2584,2020-06-29,Mukono,banana leaves,19300
fd-2585,2020-12-18,Bwaise,Beans,12000
fd-2586,2022-07-20,Bwaise,MAIZE,21400
fd-2587,2021-09-22,Bwaise,fish,6200
fd-2587,2021-09-22,Bwaise,fish,6200
fd-2588,2021-12-11,Bwaise,Beans,7900
fd-2589,2020-02-05,Kansanga,Cassava,2100
fd-2590,2021-02-02,,CASSAVA,4400
fd-2591,2020-07-23,Kansanga,maize,16600
fd-2592,2022-05-15,,eggs,18700
fd-2593,2020-04-01,Kansanga,Cassava,9000
fd-2594,2020-07-24,Nakasero,CASSAVA,4700
fd-2595,2021-12-08,Bwaise,MAIZE,23800
fd-2596,2020-10-26,Nakasero,MAIZE,22400
fd-2597,2021-11-11,Bwaise,MAIZE,12000
fd-2598,2021-09-24,Nakasero,eggs,2100
fd-2599,2022-03-20,Kansanga,eggs,21700
fd-2600,2022-03-23,Kansanga,beans,8200
fd-2600,2022-03-23,Kansanga,beans,8200
fd-2601,2021-07-26,Nakasero,Maize,11100
fd-2602,2022-03-04,Kansanga,MAIZE,2300
fd-2603,2021-08-07,Kansanga,Beans,10700
fd-2604,2020-11-22,Nakasero,banana leaves,6200
fd-2605,2021-03-14,Nakasero,Maize,22500
fd-2606,2025-18-37,Mukono,banana leaves,19900
fd-2607,2021-05-23,Nakasero,MAIZE,500
fd-2607,2022-09-26,Bwaise,maize,21800
fd-2609,2020-06-02,Nakasero,Maize,19200
fd-2610,2021-09-27,Kansanga,CASSAVA,21700
fd-2611,2021-04-30,Bwaise,Maize,16500
fd-2612,2022-02-27,Bwaise,MAIZE,13200
fd-2613,2021-12-13,,fish,16000
fd-2614,2021-10-14,Bwaise,banana leaves,23300
fd-2615,2021-10-07,Kansanga,Beans,1500
fd-2616,2021-10-14,Nakasero,MAIZE,5200
fd-2616,2021-10-14,Nakasero,MAIZE,5200
fd-2617,2022-05-12,Mukono,Beans,12800
fd-2618,2022-03-29,Nakasero,CASSAVA,-4800
fd-2618,2022-03-29,Nakasero,CASSAVA,-4800
fd-2619,2021-02-09,Nakasero,beans,14700
fd-2620,2021-04-05,Nakasero,Maize,7000
fd-2621,2020-02-04,Nakasero,Beans,-3400
fd-2622,2020-07-22,Mukono,banana leaves,9400
fd-2623,2021-03-27,Mukono,Maize,19000
fd-2624,2020-08-16,Nakasero,eggs,-3500
fd-2625,2020-12-24,Mukono,MAIZE,15600
fd-2626,2020-03-21,Nakasero,banana leaves,17600
fd-2627,2020-12-09,,Cassava,9700
fd-2628,2020-12-04,Nakasero,beans,10500
fd-2629,2020-11-08,,Maize,20200
fd-2630,2021-12-23,Nakasero,beans,9800
fd-2631,2020-09-27,Mukono,fish,22000
fd-2632,2021-08-30,Nakasero,fish,20300
fd-2633,2021-08-12,,fish,9300
fd-2634,2022-07-04,,CASSAVA,23100
fd-2635,2021-05-05,Nakasero,beans,17400
fd-2636,2021-02-26,Nakasero,Beans,19600
fd-2637,2020-01-11,Mukono,beans,14600
fd-2638,2022-01-10,,eggs,1300
fd-2639,2020-05-19,Mukono,eggs,15600
fd-2640,2021-12-24,,Cassava,19500
fd-2641,2020-01-03,,Cassava,3000
fd-2642,2020-09-24,Nakasero,fish,8900
fd-2643,2020-03-15,Bwaise,fish,2000
fd-2644,2022-04-28,Kansanga,MAIZE,24700
fd-2645,2021-04-13,Nakasero,MAIZE,7300
fd-2645,2021-04-06,,Cassava,23200
fd-2647,2021-07-07,Mukono,maize,21800
fd-2648,2022-05-31,Nakasero,Cassava,2100
fd-2649,2021-11-09,Kansanga,CASSAVA,2600
fd-2650,2020-07-31,Nakasero,maize,18000
fd-2651,2020-06-16,Bwaise,fish,9600
fd-2652,2020-12-10,Bwaise,eggs,17500
fd-2653,2020-05-19,Mukono,MAIZE,19200
fd-2654,2020-08-23,Mukono,eggs,13800
fd-2655,2021-11-17,Kansanga,CASSAVA,800
fd-2656,2021-09-16,,Beans,10800
fd-2657,2021-10-19,Nakasero,eggs,6100
fd-2658,2020-09-21,Kansanga,MAIZE,7600
fd-2659,2020-02-17,Bwaise,fish,2700
fd-2660,2022-03-27,Mukono,Maize,5800
fd-2661,2020-02-23,Nakasero,maize,24100
fd-2662,2021-07-13,Kansanga,Maize,16100
fd-2663,2020-09-23,Kansanga,Maize,20100
fd-2664,2021-01-30,Nakasero,fish,14900
fd-2665,2020-12-13,,Maize,10800
fd-2666,2021-12-05,Nakasero,Cassava,17900
fd-2667,2022-01-27,Bwaise,eggs,21000
fd-2668,2022-03-24,Bwaise,Maize,3300
fd-2669,2021-06-09,Mukono,eggs,23000
fd-2670,2020-02-21,Mukono,CASSAVA,16300
fd-2671,2020-08-18,,MAIZE,19700
fd-2672,2020-07-01,,Beans,4000
fd-2673,2021-05-19,Kansanga,beans,18700
fd-2674,2020-10-23,Bwaise,MAIZE,6200
fd-2675,2021-08-28,Kansanga,eggs,24700
fd-2676,2020-07-26,Nakasero,beans,1100
fd-2677,2021-09-05,,Beans,-3100
fd-2677,2021-09-05,,Beans,-3100
fd-2678,2021-09-20,Kansanga,fish,2800
fd-2679,2021-11-29,Kansanga,CASSAVA,23500
fd-2680,2020-08-02,Bwaise,banana leaves,14000
fd-2681,2021-04-30,Nakasero,MAIZE,12200
fd-2681,2021-02-12,Nakasero,fish,20300
fd-2683,2022-08-07,Bwaise,MAIZE,4300
fd-2683,2022-08-07,Bwaise,MAIZE,4300
fd-2684,2022-02-26,Kansanga,eggs,-2600
fd-2685,2021-02-15,Bwaise,Cassava,22400
fd-2686,2022-04-26,,beans,6300
fd-2686,2022-04-26,,beans,6300
fd-2687,2020-09-22,,fish,-2300
fd-2688,2020-04-19,Bwaise,fish,1800
fd-2688,2020-04-19,Bwaise,fish,1800
fd-2689,2020-08-17,Bwaise,Maize,3200
fd-2690,2020-06-26,Mukono,Beans,17200
fd-2691,2021-07-05,Bwaise,Cassava,18000
fd-2692,2020-04-16,,Maize,9000
fd-2693,2020-11-08,Bwaise,maize,-3500
fd-2694,2021-05-24,Kansanga,fish,10700
fd-2695,2021-10-15,Kansanga,beans,13500
fd-2696,2021-03-21,Bwaise,eggs,6400
fd-2697,2022-04-08,Bwaise,MAIZE,6400
fd-2697,2022-04-08,Bwaise,MAIZE,6400
fd-2698,2020-06-16,,beans,4100
fd-2699,2022-06-20,,Maize,20600
fd-2700,2021-09-16,,banana leaves,23100
fd-2701,2020-07-22,Mukono,fish,-4200
fd-2702,2025-18-37,Bwaise,maize,11800
fd-2703,2020-07-17,,Cassava,3600
fd-2703,2020-07-17,,Cassava,3600
fd-2704,2020-07-02,Nakasero,eggs,8100
fd-2704,2021-12-06,Bwaise,Cassava,20600
fd-2706,2020-03-04,Mukono,CASSAVA,23300
fd-2707,2022-08-13,Bwaise,eggs,18700
fd-2708,2021-09-16,Kansanga,eggs,16300
fd-2709,2021-10-12,Mukono,fish,13600
fd-2710,2021-07-19,Nakasero,Maize,-4700
fd-2711,2020-07-24,Bwaise,banana leaves,22500
fd-2712,2020-12-23,Bwaise,CASSAVA,24300
fd-2713,2022-08-18,Mukono,Cassava,16300
fd-2714,2022-02-12,Nakasero,banana leaves,21300
fd-2715,2021-10-31,Nakasero,eggs,20800
fd-2716,2020-04-29,Kansanga,fish,12000
fd-2717,2021-10-20,Bwaise,fish,11900
fd-2718,2022-01-03,Bwaise,Cassava,23300
fd-2719,2020-06-23,,Beans,3500
fd-2720,2021-06-03,,banana leaves,5800
fd-2721,2021-03-21,Mukono,CASSAVA,4900
fd-2722,2021-10-04,Kansanga,MAIZE,14000
fd-2723,2022-02-21,Kansanga,banana leaves,16300
fd-2723,2022-02-21,Kansanga,banana leaves,16300
fd-2723,2021-04-13,Nakasero,CASSAVA,12000
fd-2725,2020-10-09,Mukono,fish,20400
fd-2726,2021-04-18,Bwaise,beans,17500
fd-2727,2021-08-18,,fish,12900
fd-2728,2022-15-48,Nakasero,maize,5900
fd-2729,2020-01-11,Nakasero,MAIZE,1500
fd-2730,2021-02-10,Kansanga,beans,2500
fd-2730,2021-02-10,Kansanga,beans,2500
fd-2731,2022-05-03,Nakasero,Beans,7700
fd-2731,2022-05-03,Nakasero,Beans,7700
fd-2732,2020-07-13,Mukono,Beans,22300
fd-2733,2022-01-24,Kansanga,beans,24800
fd-2734,2022-06-05,Bwaise,maize,15100
fd-2735,2020-08-05,Mukono,Beans,22700
fd-2736,2021-09-02,Nakasero,eggs,-1100
fd-2737,2020-09-24,,eggs,18200
fd-2738,2021-04-04,,maize,16200
fd-2739,2021-06-27,Kansanga,MAIZE,21500
fd-2740,2020-07-27,Kansanga,Beans,4500
fd-2740,2020-07-27,Kansanga,Beans,4500
fd-2741,2022-08-30,Nakasero,MAIZE,1900
fd-2742,2021-03-08,,Cassava,12700
fd-2743,2022-03-17,Bwaise,Maize,11700
fd-2744,2020-11-18,Kansanga,MAIZE,6400
fd-2744,2022-08-12,Nakasero,CASSAVA,8900
fd-2746,2021-07-08,Nakasero,Beans,7800
fd-2747,2022-04-23,Bwaise,fish,700
fd-2748,2020-12-07,Nakasero,eggs,23400
fd-2749,2022-01-28,Bwaise,Cassava,6500
fd-2750,2022-01-04,Kansanga,eggs,21400
fd-2751,2021-03-11,Nakasero,fish,24400
fd-2752,2021-11-22,Nakasero,fish,6400
fd-2753,2020-12-20,Bwaise,Beans,4200
fd-2754,2020-03-27,Kansanga,Maize,2200
fd-2755,2021-09-05,Mukono,beans,10500
fd-2756,2020-08-07,Nakasero,MAIZE,17800
fd-2757,2022-05-03,Kansanga,Maize,10300
fd-2758,2020-09-23,Nakasero,banana leaves,11400
fd-2759,2020-07-18,Mukono,fish,3200
fd-2760,2022-04-25,,banana leaves,14400
fd-2761,2022-06-29,Bwaise,fish,6200
fd-2762,2026-19-40,,Cassava,22900
fd-2762,2026-19-40,,Cassava,22900
fd-2763,2020-11-09,Kansanga,Beans,7400
fd-2764,2022-04-05,,maize,18900
fd-2765,2020-07-11,Nakasero,beans,16700
fd-2766,2022-08-13,Bwaise,banana leaves,19700
fd-2767,2022-04-13,Kansanga,MAIZE,19300
fd-2768,2020-09-25,Nakasero,maize,19300
fd-2769,2020-02-19,,banana leaves,16200
fd-2769,2022-05-02,Nakasero,MAIZE,3200
fd-2771,2022-07-15,Nakasero,MAIZE,13200
fd-2772,2020-10-31,,banana leaves,19500
fd-2773,2021-01-14,Kansanga,Beans,19200
fd-2774,2022-01-29,Mukono,banana leaves,5200
fd-2774,2022-01-29,Mukono,banana leaves,5200
fd-2775,2021-07-05,,Maize,10300
fd-2776,2022-05-30,Kansanga,Maize,11200
fd-2777,2020-09-25,Nakasero,Maize,7200
fd-2778,2021-02-04,,Maize,24200
fd-2779,2020-12-15,Kansanga,fish,3100
fd-2780,2022-05-04,,Maize,11500
fd-2781,2026-19-40,,banana leaves,5900
fd-2782,2021-01-14,Nakasero,MAIZE,14400
fd-2783,2022-03-19,Nakasero,Maize,22000
fd-2784,2022-02-11,Kansanga,maize,22400
fd-2785,2022-02-03,Mukono,Maize,19600
fd-2786,2020-05-08,,CASSAVA,21600
fd-2787,2021-03-12,Mukono,banana leaves,17900
fd-2788,2021-05-29,Mukono,maize,2400
fd-2789,2020-07-30,Kansanga,Maize,23300
fd-2790,2022-02-14,Kansanga,MAIZE,3000
fd-2791,2021-02-14,,eggs,8400
fd-2792,2022-15-48,,Beans,14500
fd-2793,2021-11-12,Bwaise,Maize,13100
fd-2794,2020-07-09,Nakasero,Beans,4200
fd-2795,2021-11-26,,maize,17100
fd-2796,2020-01-29,Bwaise,fish,21800
fd-2796,2020-10-29,Bwaise,fish,8800
fd-2798,2020-03-19,Mukono,Maize,23300
fd-2799,2020-07-28,Nakasero,fish,21300
fd-2800,2022-09-25,Nakasero,Maize,-2300
fd-2800,2020-08-07,Mukono,beans,14200
fd-2802,2022-06-12,Mukono,beans,22600
fd-2803,2020-08-23,,Beans,1200
fd-2804,2021-05-22,Kansanga,beans,22100
fd-2805,2020-01-04,,MAIZE,18000
fd-2806,2021-04-10,Nakasero,Beans,11900
fd-2807,2022-02-24,Nakasero,fish,15300
fd-2808,2022-06-28,Bwaise,maize,14400
fd-2809,2022-03-18,Mukono,Cassava,9300
fd-2810,2020-11-08,Bwaise,banana leaves,17600
fd-2811,2021-04-26,Kansanga,Beans,7700
fd-2812,2021-05-01,Kansanga,maize,3500
fd-2812,2020-14-50,Nakasero,eggs,21300
fd-2814,2020-05-10,Kansanga,MAIZE,5900
fd-2815,2022-05-17,Bwaise,eggs,20500
fd-2815,2022-05-17,Bwaise,eggs,20500
fd-2816,2020-05-17,Mukono,beans,2600
fd-2816,2020-05-17,Mukono,beans,2600
fd-2817,2021-08-28,Nakasero,Maize,5700
fd-2818,2021-07-18,Mukono,maize,23900
fd-2819,2020-05-27,Bwaise,beans,15700
fd-2819,2020-05-27,Bwaise,beans,15700
fd-2820,2020-06-03,Kansanga,beans,19300
fd-2821,2021-05-22,Nakasero,MAIZE,900
fd-2822,2020-08-07,Bwaise,Cassava,17900
fd-2823,2021-01-26,,Cassava,13000
fd-2824,2021-02-12,Kansanga,MAIZE,5400
fd-2825,2022-03-22,Bwaise,Cassava,14000
fd-2826,2021-02-23,,banana leaves,-3700
fd-2827,2020-04-08,Kansanga,eggs,18900
fd-2828,2021-09-22,Kansanga,Maize,1600
fd-2829,2020-07-28,,Cassava,24800
fd-2830,2021-05-22,Bwaise,MAIZE,8800
fd-2831,2022-01-31,Kansanga,Maize,4100
fd-2832,2020-03-11,Kansanga,maize,10500
fd-2833,2022-04-24,Bwaise,beans,4800
fd-2834,2020-01-16,Bwaise,Beans,19700
fd-2835,2022-07-24,Mukono,banana leaves,24800
fd-2836,2020-07-03,Kansanga,banana leaves,-2300
fd-2837,2020-04-06,Bwaise,MAIZE,3000
fd-2838,2021-07-24,Mukono,MAIZE,11800
fd-2839,2020-04-24,Kansanga,maize,3900
fd-2840,2021-07-03,,Maize,14500
fd-2841,2020-10-19,,fish,8800
fd-2842,2021-06-10,Kansanga,MAIZE,12900
fd-2843,2020-10-02,Nakasero,CASSAVA,17200
fd-2844,2022-09-26,Mukono,banana leaves,1500
fd-2845,2020-03-28,Kansanga,beans,-3400
fd-2846,2022-04-23,Bwaise,Cassava,24400
fd-2847,2020-08-23,Nakasero,fish,14800
fd-2848,2020-06-10,Mukono,eggs,17700
fd-2849,2022-01-01,Mukono,MAIZE,5900
fd-2850,2022-01-30,Bwaise,maize,11200
fd-2850,2022-01-30,Bwaise,maize,11200
fd-2851,2020-03-03,Mukono,maize,12800
fd-2852,2021-02-16,Kansanga,eggs,20500
fd-2852,2021-02-16,Kansanga,eggs,20500
fd-2853,2022-03-07,,Maize,4400
fd-2853,2022-05-26,Mukono,Cassava,24700
fd-2855,2021-05-21,Bwaise,CASSAVA,19500
fd-2856,2021-04-15,,maize,18200
fd-2857,2022-05-12,Mukono,fish,8900
fd-2858,2024-17-45,,fish,7600
fd-2859,2022-05-05,Bwaise,CASSAVA,3600
fd-2860,2021-09-10,,Beans,11300
fd-2861,2020-11-12,Bwaise,maize,9000
fd-2862,2020-07-27,Nakasero,eggs,13900
fd-2862,2020-07-27,Nakasero,eggs,13900
fd-2863,2021-09-13,,beans,23500
fd-2864,2022-01-03,Mukono,Maize,5000
fd-2865,2021-13-49,,Maize,5400
fd-2866,2021-09-02,Nakasero,maize,13300
fd-2867,2020-03-12,Kansanga,beans,4900
fd-2868,2022-09-21,Bwaise,Cassava,7700
fd-2869,2020-14-50,Bwaise,banana leaves,18800
fd-2870,2021-07-16,Mukono,Cassava,21000
fd-2871,2021-08-01,Mukono,beans,13500
fd-2872,2020-06-26,Bwaise,maize,13800
fd-2872,2020-06-26,Bwaise,maize,13800
fd-2873,2021-06-18,Bwaise,CASSAVA,3400
fd-2874,2022-07-14,Bwaise,banana leaves,21000
fd-2875,2021-11-01,Nakasero,fish,800
fd-2876,2020-08-17,Nakasero,beans,2000
fd-2877,2020-05-27,Kansanga,Cassava,21200
fd-2878,2024-17-45,Mukono,Beans,12400
fd-2879,2020-07-28,Nakasero,CASSAVA,9000
fd-2880,2021-05-17,Kansanga,fish,10900
fd-2881,2021-04-14,Bwaise,Cassava,600
fd-2882,2021-01-31,Nakasero,Cassava,4700
fd-2883,2022-06-19,Kansanga,Cassava,14900
fd-2884,2020-10-27,Kansanga,CASSAVA,22200
fd-2885,2020-01-16,Mukono,Cassava,4000
fd-2886,2020-11-04,Bwaise,MAIZE,9400
fd-2887,2021-03-05,Kansanga,fish,4100
fd-2888,2022-05-13,Nakasero,banana leaves,12100
fd-2889,2020-01-18,Kansanga,beans,21500
fd-2890,2021-12-28,,CASSAVA,18400
fd-2891,2020-01-03,Kansanga,eggs,11500
fd-2892,2022-06-03,,MAIZE,17800
fd-2893,2020-01-24,Kansanga,Cassava,1000
fd-2894,2020-02-14,Bwaise,Maize,12600
fd-2895,2022-04-01,Bwaise,eggs,4300
fd-2896,2022-08-31,,Cassava,-1200
fd-2897,2021-10-19,,Cassava,2400
fd-2898,2020-04-17,,CASSAVA,19900
fd-2899,2020-04-01,Nakasero,maize,7300
fd-2900,2020-09-03,Mukono,CASSAVA,19800
fd-2901,2020-02-16,Mukono,Cassava,5500
fd-2902,2021-09-23,Mukono,fish,19500
fd-2903,2022-04-21,,Beans,800
fd-2904,2020-12-14,Bwaise,Beans,23600
fd-2905,2021-06-25,Kansanga,fish,15900
fd-2906,2022-01-02,Bwaise,CASSAVA,14100
fd-2907,2020-04-23,,CASSAVA,5500
fd-2908,2022-02-15,,Cassava,16500
fd-2909,2022-05-07,Bwaise,maize,14200
fd-2910,2020-07-05,Nakasero,fish,-2100
fd-2911,2022-06-06,,maize,-2400
fd-2912,2022-02-25,Bwaise,eggs,6600
fd-2913,2020-02-08,Kansanga,banana leaves,13000
fd-2914,2021-11-13,Kansanga,maize,14900
fd-2915,2021-12-07,Mukono,eggs,12400
fd-2916,2020-04-01,Nakasero,maize,13800
fd-2917,2020-01-05,Kansanga,maize,12400
fd-2917,2020-01-05,Kansanga,maize,12400
fd-2918,2021-06-19,Nakasero,MAIZE,7400
fd-2919,2022-06-05,Bwaise,banana leaves,18200
fd-2920,2020-01-11,Nakasero,Maize,20100
fd-2921,2026-19-40,Bwaise,maize,12500
fd-2922,2022-02-20,,Cassava,13700
fd-2923,2022-08-16,,Beans,18500
fd-2923,2020-14-50,Nakasero,CASSAVA,5500
fd-2925,2021-03-10,Mukono,Beans,18500
fd-2926,2020-04-23,Bwaise,fish,15200
fd-2927,2020-08-27,,Beans,16800
fd-2928,2021-01-20,Mukono,banana leaves,7900
fd-2928,2020-10-26,Kansanga,Beans,14300
fd-2930,2020-03-07,Kansanga,Maize,-4200
fd-2930,2020-03-07,Kansanga,Maize,-4200
fd-2931,2021-01-28,Nakasero,CASSAVA,21500
fd-2932,2020-08-09,Mukono,CASSAVA,7900
fd-2933,2020-10-30,Mukono,beans,11100
fd-2934,2020-06-14,,MAIZE,13400
fd-2935,2021-04-06,Bwaise,fish,10300
fd-2936,2020-05-19,Mukono,CASSAVA,12800
fd-2937,2022-05-30,Bwaise,Beans,18400
fd-2938,2020-05-21,Nakasero,banana leaves,17800
fd-2939,2020-02-23,Kansanga,maize,17400
fd-2940,2021-11-26,Bwaise,MAIZE,11400
fd-2941,2020-12-21,Mukono,fish,20200
fd-2942,2022-01-30,Mukono,Beans,15200
fd-2943,2021-13-49,Nakasero,Cassava,24600
fd-2944,2021-12-28,Nakasero,Beans,14700
fd-2945,2020-09-04,,beans,6400
fd-2946,2020-05-13,Kansanga,eggs,23600
fd-2947,2020-04-15,Mukono,Maize,12600
fd-2948,2022-09-18,Kansanga,Maize,2300
fd-2949,2021-01-15,Mukono,beans,18600
fd-2950,2020-06-28,Mukono,Cassava,700
fd-2951,2020-01-31,Bwaise,Cassava,19100
fd-2951,2022-06-30,Nakasero,MAIZE,9300
fd-2953,2020-01-26,Mukono,CASSAVA,1100
fd-2954,2022-08-04,Bwaise,CASSAVA,1700
fd-2955,2020-10-25,,eggs,14000
fd-2956,2021-01-20,,eggs,14900
fd-2957,2020-09-04,,maize,18900
fd-2957,2020-09-04,,maize,18900
fd-2958,2020-09-23,Mukono,MAIZE,20600
fd-2959,2020-04-21,,eggs,7800
fd-2960,2021-05-20,Bwaise,fish,5700
fd-2961,2020-12-22,Mukono,beans,18900
fd-2962,2022-01-05,Kansanga,CASSAVA,11300
fd-2963,2021-10-21,Nakasero,Beans,19700
fd-2964,2021-01-17,Mukono,CASSAVA,17000
fd-2965,2021-03-04,Kansanga,Beans,1200
fd-2966,2022-08-02,Mukono,banana leaves,6100
fd-2967,2022-07-14,Nakasero,beans,8300
fd-2968,2022-07-24,Mukono,banana leaves,5600
fd-2969,2020-01-07,Bwaise,eggs,1800
fd-2970,2020-12-05,Nakasero,maize,24400
fd-2971,2022-01-05,Mukono,eggs,19500
fd-2972,2021-12-12,Bwaise,banana leaves,8500
fd-2973,2021-02-07,Bwaise,banana leaves,700
fd-2974,2022-01-28,,eggs,9300
fd-2975,2020-02-28,Kansanga,Beans,13300
fd-2976,2020-05-17,Mukono,Maize,16700
fd-2977,2021-08-25,Nakasero,beans,900
fd-2978,2021-10-18,Mukono,banana leaves,15100
fd-2979,2020-05-15,Bwaise,Cassava,23500
fd-2980,2021-02-14,Bwaise,Cassava,9400
fd-2981,2021-10-06,Kansanga,beans,5100
fd-2982,2021-04-04,Bwaise,maize,-2600
fd-2983,2020-10-02,Nakasero,MAIZE,6700
fd-2984,2020-08-23,Nakasero,Beans,-4700
fd-2985,2021-08-18,Mukono,beans,2100
fd-2986,2021-04-17,Bwaise,beans,4600
fd-2987,2020-06-06,Mukono,fish,23700
fd-2988,2021-12-18,,Maize,24600
fd-2988,2021-05-09,Kansanga,maize,21200
fd-2990,2022-06-20,Bwaise,MAIZE,18700
fd-2991,2022-08-23,Mukono,MAIZE,23900
fd-2992,2020-02-28,,Beans,12200
fd-2993,2021-07-08,Bwaise,Beans,23700
fd-2994,2020-01-19,,beans,4600
fd-2995,2022-08-04,Bwaise,Beans,3100
fd-2996,2020-06-25,Bwaise,Beans,-4600
fd-2997,2022-08-14,Kansanga,MAIZE,10300
fd-2998,2022-02-17,Nakasero,MAIZE,3400
fd-2999,2022-08-02,Nakasero,Maize,19200
fd-2999,2025-18-37,Kansanga,Cassava,23200
fd-3001,2020-09-25,Nakasero,maize,12300
fd-3002,2020-10-18,Mukono,maize,20600
fd-3002,2020-10-18,Mukono,maize,20600
fd-3003,2020-08-12,Bwaise,Beans,18100
fd-3004,2021-04-19,Mukono,Maize,7700
fd-3004,2022-09-15,Mukono,fish,16400
fd-3006,2020-04-23,Kansanga,maize,14700
fd-3007,2021-06-22,Nakasero,maize,-3700
fd-3008,2020-04-02,Kansanga,Cassava,7800
fd-3009,2020-07-21,Kansanga,Maize,-1200
fd-3010,2022-09-15,Kansanga,beans,7000
fd-3011,2022-04-16,Nakasero,Maize,6900
fd-3012,2021-02-01,,Beans,14200
fd-3013,2021-12-10,Bwaise,beans,6400
fd-3014,2021-03-14,Mukono,CASSAVA,11600
fd-3015,2020-14-50,Kansanga,banana leaves,6600
fd-3016,2020-06-21,Nakasero,fish,10500
fd-3017,2020-06-21,Bwaise,beans,11400
fd-3018,2020-09-18,Kansanga,banana leaves,800
fd-3019,2021-01-13,Bwaise,Cassava,4900
fd-3020,2021-04-23,Bwaise,eggs,24500
fd-3021,2020-14-50,,Beans,11500
fd-3022,2020-10-01,Bwaise,Maize,9600
fd-3023,2022-05-05,Mukono,banana leaves,16100
fd-3024,2020-11-08,Kansanga,Cassava,10100
fd-3025,2020-09-25,Nakasero,eggs,13400
fd-3026,2022-05-13,Nakasero,Cassava,14000
fd-3027,2022-02-12,Bwaise,Cassava,2700
fd-3028,2021-06-15,Nakasero,fish,19200
fd-3028,2021-06-15,Nakasero,fish,19200
fd-3029,2022-08-04,Bwaise,banana leaves,800
fd-3030,2021-04-10,,Cassava,-1100
fd-3031,2020-02-04,Nakasero,maize,8600
fd-3032,2020-09-08,Bwaise,maize,21600
fd-3033,2021-04-27,Mukono,fish,6400
fd-3034,2021-05-01,,beans,20600
fd-3034,2021-05-01,,beans,20600
fd-3035,2021-06-03,Kansanga,Beans,11200
fd-3036,2021-04-27,Bwaise,banana leaves,10400
fd-3037,2021-09-24,,CASSAVA,1200
fd-3038,2020-11-26,Mukono,beans,5000
fd-3039,2021-10-25,,Cassava,3000
fd-3040,2020-01-31,Kansanga,Cassava,2500
fd-3041,2022-08-11,Mukono,CASSAVA,19500
fd-3042,2021-09-22,Mukono,banana leaves,5700
fd-3043,2020-11-26,Bwaise,eggs,15400
fd-3044,2022-04-22,Nakasero,banana leaves,13700
fd-3045,2021-12-13,,fish,22200
fd-3046,2020-08-31,Nakasero,beans,21400
fd-3046,2022-03-04,,banana leaves,15200
fd-3046,2022-03-04,,banana leaves,15200
fd-3048,2021-09-23,Nakasero,fish,500
fd-3049,2022-09-08,Nakasero,eggs,17200
fd-3050,2022-04-11,Mukono,MAIZE,23200
fd-3051,2021-07-05,Mukono,Cassava,600
fd-3052,2021-11-10,Bwaise,Maize,21600
fd-3053,2022-08-01,Mukono,Maize,8700
fd-3054,2020-05-25,,Maize,7000
fd-3055,2020-02-25,,MAIZE,10200
fd-3055,2020-02-25,,MAIZE,10200
fd-3056,2021-06-09,,maize,2600
fd-3057,2021-09-07,Kansanga,fish,10100
fd-3058,2022-08-27,Mukono,maize,17400
fd-3059,2021-08-01,Bwaise,CASSAVA,3400
fd-3060,2021-08-29,Mukono,banana leaves,13100
